scenario,stage,participant,period,side,quantity_mwh,price_eur_mwh,cash_eur,order
Low RES,IDA1,PV_C,20,buy,1.6874647999999972,143.264,-241.75295710719962,IDA1_PV_C_20
Low RES,IDA1,PV_A,20,buy,1.6874651907841667,143.264,-241.75301309250287,IDA1_PV_A_20
Low RES,IDA1,W_C,20,sell,2.5724380033454186,143.264,368.5377581112781,IDA1_W_C_20
Low RES,IDA1,W_A,20,sell,2.5724379966545814,143.264,368.53775715272195,IDA1_W_A_20
Low RES,IDA1,VAS_ST_H,20,sell,13.197504159585728,143.264,1890.7272359188898,IDA1_VAS_ST_H_UP_20
Low RES,IDA1,VAS_CCGT_D,20,sell,21.540862011607768,143.264,3086.0300552309754,IDA1_VAS_CCGT_D_UP_20
Low RES,IDA1,DKL_ST_H,20,sell,17.624341645860902,143.264,2524.9336815526162,IDA1_DKL_ST_H_UP_20
Low RES,IDA1,VAS_GT_D,20,sell,1.860347173729762,143.264,266.52077749722065,IDA1_VAS_GT_D_UP_20
Low RES,IDA1,IND,21,buy,14.703423594051104,143.264,-2106.4712777781374,IDA1_IND_21
Low RES,IDA1,COM,21,buy,12.190751462973347,143.264,-1746.4958175914137,IDA1_COM_21
Low RES,IDA1,RESI,21,buy,5.562833042975549,143.264,-796.9537130688491,IDA1_RESI_21
Low RES,IDA1,PV_C,21,buy,2.3288330800000026,143.264,-333.6379423731204,IDA1_PV_C_21
Low RES,IDA1,PV_A,21,buy,2.3288329982190916,143.264,-333.63793065685996,IDA1_PV_A_21
Low RES,IDA1,W_C,21,sell,1.6801083996904531,143.264,240.69904977325308,IDA1_W_C_21
Low RES,IDA1,W_A,21,sell,1.6801084003095466,143.264,240.6990498619469,IDA1_W_A_21
Low RES,IDA1,VAS_ST_H,21,sell,9.144715320809665,143.264,1310.108495720476,IDA1_VAS_ST_H_UP_21
Low RES,IDA1,VAS_CCGT_D,21,sell,12.921582784319982,143.264,1851.197636012818,IDA1_VAS_CCGT_D_UP_21
Low RES,IDA1,DKL_ST_H,21,sell,10.572204096261803,143.264,1514.616247646851,IDA1_DKL_ST_H_UP_21
Low RES,IDA1,VAS_GT_D,21,sell,1.1159548768276348,143.264,159.8761594738343,IDA1_VAS_GT_D_UP_21
Low RES,IDA1,IND,22,buy,14.703424001762157,143.264,-2106.4713361884537,IDA1_IND_22
Low RES,IDA1,COM,22,buy,12.479027881143624,143.264,-1787.7954503641604,IDA1_COM_22
Low RES,IDA1,RESI,22,buy,5.274557117094218,143.264,-755.6541508233861,IDA1_RESI_22
Low RES,IDA1,PV_C,22,buy,2.3288330800000026,143.264,-333.6379423731204,IDA1_PV_C_22
Low RES,IDA1,PV_A,22,buy,2.3288329982190916,143.264,-333.63793065685996,IDA1_PV_A_22
Low RES,IDA1,W_C,22,sell,1.6801083996904531,143.264,240.69904977325308,IDA1_W_C_22
Low RES,IDA1,W_A,22,sell,1.6801084003095466,143.264,240.6990498619469,IDA1_W_A_22
Low RES,IDA1,VAS_ST_H,22,sell,9.144715320809665,143.264,1310.108495720476,IDA1_VAS_ST_H_UP_22
Low RES,IDA1,VAS_CCGT_D,22,sell,12.921582784319982,143.264,1851.197636012818,IDA1_VAS_CCGT_D_UP_22
Low RES,IDA1,DKL_ST_H,22,sell,10.572204096261803,143.264,1514.616247646851,IDA1_DKL_ST_H_UP_22
Low RES,IDA1,VAS_GT_D,22,sell,1.1159548768276348,143.264,159.8761594738343,IDA1_VAS_GT_D_UP_22
Low RES,IDA1,IND,23,buy,7.003342591718492,143.264,-1003.3268730599581,IDA1_IND_23
Low RES,IDA1,COM,23,buy,5.932388416394819,143.264,-849.8976940863873,IDA1_COM_23
Low RES,IDA1,RESI,23,buy,2.3676213918866895,143.264,-339.1949110872547,IDA1_RESI_23
Low RES,IDA1,PV_C,23,buy,3.2818920400000025,143.264,-470.1769812185604,IDA1_PV_C_23
Low RES,IDA1,PV_A,23,buy,3.2818924494003596,143.264,-470.17703987089317,IDA1_PV_A_23
Low RES,IDA1,W_C,23,sell,0.8761202207623217,143.264,125.51648730729326,IDA1_W_C_23
Low RES,IDA1,W_A,23,sell,0.8761202192376784,143.264,125.51648708886675,IDA1_W_A_23
Low RES,IDA1,VAS_ST_H,23,sell,5.6243405530063075,143.264,805.7655249858957,IDA1_VAS_ST_H_UP_23
Low RES,IDA1,VAS_CCGT_D,23,sell,7.608406458249861,143.264,1090.010742834708,IDA1_VAS_CCGT_D_UP_23
Low RES,IDA1,DKL_ST_H,23,sell,6.225059829477158,143.264,891.8269714102156,IDA1_DKL_ST_H_UP_23
Low RES,IDA1,VAS_GT_D,23,sell,0.6570896486670333,143.264,94.13729142663387,IDA1_VAS_GT_D_UP_23
Low RES,IDA1,IND,24,buy,7.003341991296852,143.264,-1003.3267870411523,IDA1_IND_24
Low RES,IDA1,COM,24,buy,5.9926260042374135,143.264,-858.5275718710689,IDA1_COM_24
Low RES,IDA1,RESI,24,buy,2.307383404465734,143.264,-330.56497605737894,IDA1_RESI_24
Low RES,IDA1,PV_C,24,buy,3.2818920400000025,143.264,-470.1769812185604,IDA1_PV_C_24
Low RES,IDA1,PV_A,24,buy,3.2818924494003596,143.264,-470.17703987089317,IDA1_PV_A_24
Low RES,IDA1,W_C,24,sell,0.8761202207623217,143.264,125.51648730729326,IDA1_W_C_24
Low RES,IDA1,W_A,24,sell,0.8761202192376784,143.264,125.51648708886675,IDA1_W_A_24
Low RES,IDA1,VAS_ST_H,24,sell,5.624340273395593,143.264,805.7654849277463,IDA1_VAS_ST_H_UP_24
Low RES,IDA1,VAS_CCGT_D,24,sell,7.608406080002501,143.264,1090.0106886454785,IDA1_VAS_CCGT_D_UP_24
Low RES,IDA1,DKL_ST_H,24,sell,6.225059520002047,143.264,891.8269270735733,IDA1_DKL_ST_H_UP_24
Low RES,IDA1,VAS_GT_D,24,sell,0.6570896160002161,143.264,94.13728674665496,IDA1_VAS_GT_D_UP_24
Low RES,IDA1,IND,25,buy,3.520401297014748,137.83,-485.21691076754274,IDA1_IND_25
Low RES,IDA1,COM,25,buy,3.1942490147816875,137.83,-440.26334170736004,IDA1_COM_25
Low RES,IDA1,RESI,25,buy,1.215244688203565,137.83,-167.49717537509738,IDA1_RESI_25
Low RES,IDA1,PV_C,25,buy,4.078728290000001,137.83,-562.1711202107001,IDA1_PV_C_25
Low RES,IDA1,PV_A,25,buy,4.078728105904759,137.83,-562.171094836853,IDA1_PV_A_25
Low RES,IDA1,W_C,25,sell,0.540584799610124,137.83,74.50880293026339,IDA1_W_C_25
Low RES,IDA1,W_A,25,sell,0.5405848003898761,137.83,74.50880303773663,IDA1_W_A_25
Low RES,IDA1,DKL_ICE_H,25,sell,0.5268340521485874,137.83,72.6135374076398,IDA1_DKL_ICE_H_UP_25
Low RES,IDA1,VAS_ST_H,25,sell,3.5579315337942705,137.83,490.38970330286435,IDA1_VAS_ST_H_UP_25
Low RES,IDA1,VAS_CCGT_D,25,sell,5.734395146042048,137.83,790.3716829789755,IDA1_VAS_CCGT_D_UP_25
Low RES,IDA1,DKL_ST_H,25,sell,4.691777846761675,137.83,646.6677406191617,IDA1_DKL_ST_H_UP_25
Low RES,IDA1,VAS_GT_D,25,sell,0.4952432171581768,137.83,68.25937262091152,IDA1_VAS_GT_D_UP_25
Low RES,IDA1,IND,26,buy,3.5204007221155447,137.83,-485.2168315291856,IDA1_IND_26
Low RES,IDA1,COM,26,buy,3.181710382671233,137.83,-438.5351420435761,IDA1_COM_26
Low RES,IDA1,RESI,26,buy,1.2277828952132224,137.83,-169.22531644723844,IDA1_RESI_26
Low RES,IDA1,PV_C,26,buy,4.078728290000001,137.83,-562.1711202107001,IDA1_PV_C_26
Low RES,IDA1,PV_A,26,buy,4.078728105904759,137.83,-562.171094836853,IDA1_PV_A_26
Low RES,IDA1,W_C,26,sell,0.540584799610124,137.83,74.50880293026339,IDA1_W_C_26
Low RES,IDA1,W_A,26,sell,0.5405848003898761,137.83,74.50880303773663,IDA1_W_A_26
Low RES,IDA1,DKL_ICE_H,26,sell,0.5268340170407859,137.83,72.61353256873153,IDA1_DKL_ICE_H_UP_26
Low RES,IDA1,VAS_ST_H,26,sell,3.5579312966965477,137.83,490.3896706236852,IDA1_VAS_ST_H_UP_26
Low RES,IDA1,VAS_CCGT_D,26,sell,5.734394763906524,137.83,790.3716303092363,IDA1_VAS_CCGT_D_UP_26
Low RES,IDA1,DKL_ST_H,26,sell,4.691777534105338,137.83,646.6676975257387,IDA1_DKL_ST_H_UP_26
Low RES,IDA1,VAS_GT_D,26,sell,0.49524318415556345,137.83,68.25936807216132,IDA1_VAS_GT_D_UP_26
Low RES,IDA1,IND,27,buy,8.00877338081121,137.83,-1103.8492350772092,IDA1_IND_27
Low RES,IDA1,COM,27,buy,7.2157382119137035,137.83,-994.5451977480658,IDA1_COM_27
Low RES,IDA1,RESI,27,buy,2.9049517072750874,137.83,-400.3894938137253,IDA1_RESI_27
Low RES,IDA1,PV_C,27,buy,6.14865769,137.83,-847.4694894127001,IDA1_PV_C_27
Low RES,IDA1,PV_A,27,buy,6.148657308660106,137.83,-847.4694368526225,IDA1_PV_A_27
Low RES,IDA1,W_C,27,sell,0.5243753793949504,137.83,72.27465854200602,IDA1_W_C_27
Low RES,IDA1,W_A,27,sell,0.5243753806050494,137.83,72.27465870879396,IDA1_W_A_27
Low RES,IDA1,DKL_ICE_H,27,sell,0.6577508564801626,137.83,90.65780054866082,IDA1_DKL_ICE_H_UP_27
Low RES,IDA1,VAS_ST_H,27,sell,7.057277821615774,137.83,972.7046021533022,IDA1_VAS_ST_H_UP_27
Low RES,IDA1,VAS_CCGT_D,27,sell,11.374367185021761,137.83,1567.7290291115494,IDA1_VAS_CCGT_D_UP_27
Low RES,IDA1,DKL_ST_H,27,sell,9.306300424108713,137.83,1282.687387454904,IDA1_DKL_ST_H_UP_27
Low RES,IDA1,VAS_GT_D,27,sell,0.9823317114336975,137.83,135.39477978690653,IDA1_VAS_GT_D_UP_27
Low RES,IDA1,IND,28,buy,8.008773424986666,137.83,-1103.8492411659122,IDA1_IND_28
Low RES,IDA1,COM,28,buy,7.064805883616767,137.83,-973.742194938899,IDA1_COM_28
Low RES,IDA1,RESI,28,buy,3.0558840913965657,137.83,-421.1925043171887,IDA1_RESI_28
Low RES,IDA1,PV_C,28,buy,6.14865769,137.83,-847.4694894127001,IDA1_PV_C_28
Low RES,IDA1,PV_A,28,buy,6.148657308660106,137.83,-847.4694368526225,IDA1_PV_A_28
Low RES,IDA1,W_C,28,sell,0.5243753793949504,137.83,72.27465854200602,IDA1_W_C_28
Low RES,IDA1,W_A,28,sell,0.5243753806050494,137.83,72.27465870879396,IDA1_W_A_28
Low RES,IDA1,DKL_ICE_H,28,sell,0.6577508564801626,137.83,90.65780054866082,IDA1_DKL_ICE_H_UP_28
Low RES,IDA1,VAS_ST_H,28,sell,7.057277821615774,137.83,972.7046021533022,IDA1_VAS_ST_H_UP_28
Low RES,IDA1,VAS_CCGT_D,28,sell,11.374367185021761,137.83,1567.7290291115494,IDA1_VAS_CCGT_D_UP_28
Low RES,IDA1,DKL_ST_H,28,sell,9.306300424108713,137.83,1282.687387454904,IDA1_DKL_ST_H_UP_28
Low RES,IDA1,VAS_GT_D,28,sell,0.9823317114336975,137.83,135.39477978690653,IDA1_VAS_GT_D_UP_28
Low RES,IDA1,IND,29,buy,12.28016321210675,143.264,-1759.3053024192616,IDA1_IND_29
Low RES,IDA1,COM,29,buy,12.004259880139713,143.264,-1719.778287468336,IDA1_COM_29
Low RES,IDA1,RESI,29,buy,5.746456707753537,143.264,-823.2603737796028,IDA1_RESI_29
Low RES,IDA1,PV_C,29,buy,7.617134,143.264,-1091.261085376,IDA1_PV_C_29
Low RES,IDA1,PV_A,29,buy,7.6171341059936495,143.264,-1091.2611005610743,IDA1_PV_A_29
Low RES,IDA1,W_C,29,sell,0.5114078102531753,143.264,73.2663285281109,IDA1_W_C_29
Low RES,IDA1,W_A,29,sell,0.5114078097468248,143.264,73.26632845556911,IDA1_W_A_29
Low RES,IDA1,VAS_ST_H,29,sell,9.917467203068798,143.264,1420.8160213804483,IDA1_VAS_ST_H_UP_29
Low RES,IDA1,VAS_CCGT_D,29,sell,18.02260262206078,143.264,2581.990142046916,IDA1_VAS_CCGT_D_UP_29
Low RES,IDA1,DKL_ST_H,29,sell,14.745765781686096,143.264,2112.537388947477,IDA1_DKL_ST_H_UP_29
Low RES,IDA1,VAS_GT_D,29,sell,1.5564974991779768,143.264,222.99005772223367,IDA1_VAS_GT_D_UP_29
Low RES,IDA1,IND,30,buy,12.280164061989238,143.264,-1759.3054241768264,IDA1_IND_30
Low RES,IDA1,COM,30,buy,11.489090810102143,143.264,-1645.9731058184734,IDA1_COM_30
Low RES,IDA1,RESI,30,buy,6.261626827908616,143.264,-897.0657058735001,IDA1_RESI_30
Low RES,IDA1,PV_C,30,buy,7.617134,143.264,-1091.261085376,IDA1_PV_C_30
Low RES,IDA1,PV_A,30,buy,7.6171341059936495,143.264,-1091.2611005610743,IDA1_PV_A_30
Low RES,IDA1,W_C,30,sell,0.5114078102531753,143.264,73.2663285281109,IDA1_W_C_30
Low RES,IDA1,W_A,30,sell,0.5114078097468248,143.264,73.26632845556911,IDA1_W_A_30
Low RES,IDA1,VAS_ST_H,30,sell,9.91746742723119,143.264,1420.8160534948493,IDA1_VAS_ST_H_UP_30
Low RES,IDA1,VAS_CCGT_D,30,sell,18.022603029421816,143.264,2581.9902004070873,IDA1_VAS_CCGT_D_UP_30
Low RES,IDA1,DKL_ST_H,30,sell,14.745766114981487,143.264,2112.537436696708,IDA1_DKL_ST_H_UP_30
Low RES,IDA1,VAS_GT_D,30,sell,1.556497534359157,143.264,222.99006276243028,IDA1_VAS_GT_D_UP_30
Low RES,IDA1,IND,31,buy,12.342320942366904,143.264,-1768.2102674872522,IDA1_IND_31
Low RES,IDA1,COM,31,buy,14.456672053464805,143.264,-2071.120665067582,IDA1_COM_31
Low RES,IDA1,RESI,31,buy,9.203081604168291,143.264,-1318.4702829395662,IDA1_RESI_31
Low RES,IDA1,PV_C,31,buy,5.8813685,143.264,-842.588376784,IDA1_PV_C_31
Low RES,IDA1,PV_A,31,buy,5.881368355083831,143.264,-842.5883560227301,IDA1_PV_A_31
Low RES,IDA1,W_C,31,sell,0.41820353874558497,143.264,59.91351177484749,IDA1_W_C_31
Low RES,IDA1,W_A,31,sell,0.418203541254415,143.264,59.913512134272516,IDA1_W_A_31
Low RES,IDA1,VAS_ST_H,31,sell,6.091267928716895,143.264,872.6594085396972,IDA1_VAS_ST_H_UP_31
Low RES,IDA1,VAS_CCGT_D,31,sell,21.44193346969147,143.264,3071.857156601879,IDA1_VAS_CCGT_D_UP_31
Low RES,IDA1,DKL_ST_H,31,sell,17.543400111565745,143.264,2513.337673583355,IDA1_DKL_ST_H_UP_31
Low RES,IDA1,VAS_GT_D,31,sell,1.8518033451097178,143.264,265.29675443379864,IDA1_VAS_GT_D_UP_31
Low RES,IDA1,IND,32,buy,12.342320710470691,143.264,-1768.2102342648732,IDA1_IND_32
Low RES,IDA1,COM,32,buy,13.44445127731215,143.264,-1926.105867792848,IDA1_COM_32
Low RES,IDA1,RESI,32,buy,10.215302012217162,143.264,-1463.4850274782796,IDA1_RESI_32
Low RES,IDA1,PV_C,32,buy,5.8813685,143.264,-842.588376784,IDA1_PV_C_32
Low RES,IDA1,PV_A,32,buy,5.881368355083831,143.264,-842.5883560227301,IDA1_PV_A_32
Low RES,IDA1,W_C,32,sell,0.41820353874558497,143.264,59.91351177484749,IDA1_W_C_32
Low RES,IDA1,W_A,32,sell,0.418203541254415,143.264,59.913512134272516,IDA1_W_A_32
Low RES,IDA1,VAS_ST_H,32,sell,6.091267798917726,143.264,872.6593899441491,IDA1_VAS_ST_H_UP_32
Low RES,IDA1,VAS_CCGT_D,32,sell,21.441933012784112,143.264,3071.857091143503,IDA1_VAS_CCGT_D_UP_32
Low RES,IDA1,DKL_ST_H,32,sell,17.543399737732454,143.264,2513.3376200265025,IDA1_DKL_ST_H_UP_32
Low RES,IDA1,VAS_GT_D,32,sell,1.8518033056495369,143.264,265.2967487805753,IDA1_VAS_GT_D_UP_32
Low RES,IDA1,IND,33,buy,9.871822757578148,171.787,-1695.8508160560773,IDA1_IND_33
Low RES,IDA1,COM,33,buy,12.83406120088969,171.787,-2204.7248715172373,IDA1_COM_33
Low RES,IDA1,RESI,33,buy,11.834093841532164,171.787,-2032.943478755286,IDA1_RESI_33
Low RES,IDA1,PV_C,33,buy,1.9484229799999997,171.787,-334.71373846525995,IDA1_PV_C_33
Low RES,IDA1,PV_A,33,buy,1.9484229704151725,171.787,-334.71373681871125,IDA1_PV_A_33
Low RES,IDA1,W_C,33,sell,0.1094137191549139,171.787,18.795854572465192,IDA1_W_C_33
Low RES,IDA1,W_A,33,sell,0.10941372084508612,171.787,18.79585486281481,IDA1_W_A_33
Low RES,IDA1,VAS_CCGT_D,33,sell,19.935630936922266,171.787,3424.6822317610654,IDA1_VAS_CCGT_D_UP_33
Low RES,IDA1,DKL_ST_H,33,sell,16.536813479541323,171.787,2840.8095772099655,IDA1_DKL_ST_H_UP_33
Low RES,IDA1,VAS_GT_D,33,sell,1.7455525339515838,171.787,299.86323314994075,IDA1_VAS_GT_D_UP_33
Low RES,IDA1,IND,34,buy,9.871822757578155,171.787,-1695.8508160560784,IDA1_IND_34
Low RES,IDA1,COM,34,buy,11.573207443313734,171.787,-1988.1265870645366,IDA1_COM_34
Low RES,IDA1,RESI,34,buy,13.094947599108115,171.787,-2249.5417632079857,IDA1_RESI_34
Low RES,IDA1,PV_C,34,buy,1.9484229799999997,171.787,-334.71373846525995,IDA1_PV_C_34
Low RES,IDA1,PV_A,34,buy,1.9484229704151725,171.787,-334.71373681871125,IDA1_PV_A_34
Low RES,IDA1,W_C,34,sell,0.1094137191549139,171.787,18.795854572465192,IDA1_W_C_34
Low RES,IDA1,W_A,34,sell,0.10941372084508612,171.787,18.79585486281481,IDA1_W_A_34
Low RES,IDA1,VAS_CCGT_D,34,sell,19.935630936922266,171.787,3424.6822317610654,IDA1_VAS_CCGT_D_UP_34
Low RES,IDA1,DKL_ST_H,34,sell,16.536813479541323,171.787,2840.8095772099655,IDA1_DKL_ST_H_UP_34
Low RES,IDA1,VAS_GT_D,34,sell,1.7455525339515838,171.787,299.86323314994075,IDA1_VAS_GT_D_UP_34
Low RES,IDA1,IND,35,buy,9.706396038823884,171.787,-1667.4326563214386,IDA1_IND_35
Low RES,IDA1,COM,35,buy,12.923837041811236,171.787,-2220.147193901627,IDA1_COM_35
Low RES,IDA1,RESI,35,buy,18.039722019364884,171.787,-3098.9897265406353,IDA1_RESI_35
Low RES,IDA1,W_C,35,sell,0.02107225312500004,171.787,3.619939147584382,IDA1_W_C_35
Low RES,IDA1,W_A,35,sell,0.021072256874999955,171.787,3.6199397917856175,IDA1_W_A_35
Low RES,IDA1,VAS_CCGT_D,35,sell,17.946785388296682,171.787,3083.024421499322,IDA1_VAS_CCGT_D_UP_35
Low RES,IDA1,DKL_ST_H,35,sell,20.515500553299482,171.787,3524.2962935496585,IDA1_DKL_ST_H_UP_35
Low RES,IDA1,VAS_GT_D,35,sell,2.1655250584038344,171.787,372.0090532080195,IDA1_VAS_GT_D_UP_35
Low RES,IDA1,IND,36,buy,9.706395399846627,171.787,-1667.4325465534525,IDA1_IND_36
Low RES,IDA1,COM,36,buy,11.378986429715047,171.787,-1954.7619418014588,IDA1_COM_36
Low RES,IDA1,RESI,36,buy,19.584570570438327,171.787,-3364.374624583889,IDA1_RESI_36
Low RES,IDA1,W_C,36,sell,0.02107225312500004,171.787,3.619939147584382,IDA1_W_C_36
Low RES,IDA1,W_A,36,sell,0.021072256874999955,171.787,3.6199397917856175,IDA1_W_A_36
Low RES,IDA1,VAS_CCGT_D,36,sell,17.946784063087307,171.787,3083.0241938455792,IDA1_VAS_CCGT_D_UP_36
Low RES,IDA1,DKL_ST_H,36,sell,20.515499038413495,171.787,3524.296033311939,IDA1_DKL_ST_H_UP_36
Low RES,IDA1,VAS_GT_D,36,sell,2.165524898499202,171.787,372.0090257384825,IDA1_VAS_GT_D_UP_36
Low RES,IDA1,IND,37,buy,7.437244481453697,171.787,-1277.6219177354862,IDA1_IND_37
Low RES,IDA1,COM,37,buy,8.71211042738654,171.787,-1496.6273139894515,IDA1_COM_37
Low RES,IDA1,RESI,37,buy,18.37318079115976,171.787,-3156.273608570962,IDA1_RESI_37
Low RES,IDA1,W_C,37,sell,0.23017403965000002,171.787,39.54090774935455,IDA1_W_C_37
Low RES,IDA1,W_A,37,sell,0.23017404034999997,171.787,39.54090786960545,IDA1_W_A_37
Low RES,IDA1,VAS_CCGT_D,37,sell,13.02833392548885,171.787,2238.0984000579533,IDA1_VAS_CCGT_D_UP_37
Low RES,IDA1,DKL_ST_H,37,sell,19.025595745788983,171.787,3268.350016381852,IDA1_DKL_ST_H_UP_37
Low RES,IDA1,VAS_GT_D,37,sell,2.0082573287221703,171.787,344.9925017291955,IDA1_VAS_GT_D_UP_37
Low RES,IDA1,IND,38,buy,7.43724265951492,171.787,-1277.6216047500898,IDA1_IND_38
Low RES,IDA1,COM,38,buy,7.622320440975645,171.787,-1309.415561593883,IDA1_COM_38
Low RES,IDA1,RESI,38,buy,19.46296409950943,171.787,-3343.484213762427,IDA1_RESI_38
Low RES,IDA1,W_C,38,sell,0.23017403965000002,171.787,39.54090774935455,IDA1_W_C_38
Low RES,IDA1,W_A,38,sell,0.23017404034999997,171.787,39.54090786960545,IDA1_W_A_38
Low RES,IDA1,VAS_CCGT_D,38,sell,13.02833086559515,171.787,2238.097874407994,IDA1_VAS_CCGT_D_UP_38
Low RES,IDA1,DKL_ST_H,38,sell,19.025591277351122,171.787,3268.3492487623175,IDA1_DKL_ST_H_UP_38
Low RES,IDA1,VAS_GT_D,38,sell,2.0082568570537296,171.787,344.99242070268906,IDA1_VAS_GT_D_UP_38
Low RES,IDA1,IND,39,buy,5.459424733003608,171.787,-937.8581966084909,IDA1_IND_39
Low RES,IDA1,COM,39,buy,5.116184116705579,171.787,-878.8939208565014,IDA1_COM_39
Low RES,IDA1,RESI,39,buy,15.543126150290814,171.787,-2670.107011980008,IDA1_RESI_39
Low RES,IDA1,W_C,39,sell,0.1418325695375,171.787,24.364991623138515,IDA1_W_C_39
Low RES,IDA1,W_A,39,sell,0.14183257046249997,171.787,24.364991782041486,IDA1_W_A_39
Low RES,IDA1,VAS_CCGT_D,39,sell,9.31664014147586,171.787,1600.4776599837137,IDA1_VAS_CCGT_D_UP_39
Low RES,IDA1,DKL_ST_H,39,sell,14.941293339368567,171.787,2566.719958890108,IDA1_DKL_ST_H_UP_39
Low RES,IDA1,VAS_GT_D,39,sell,1.577136519155571,171.787,270.9315512161781,IDA1_VAS_GT_D_UP_39
Low RES,IDA1,IND,40,buy,5.4594250248978105,171.787,-937.8582467521202,IDA1_IND_40
Low RES,IDA1,COM,40,buy,4.556962432432553,171.787,-782.826905380291,IDA1_COM_40
Low RES,IDA1,RESI,40,buy,16.102348942669636,171.787,-2766.1742178143886,IDA1_RESI_40
Low RES,IDA1,W_C,40,sell,0.1418325695375,171.787,24.364991623138515,IDA1_W_C_40
Low RES,IDA1,W_A,40,sell,0.14183257046249997,171.787,24.364991782041486,IDA1_W_A_40
Low RES,IDA1,VAS_CCGT_D,40,sell,9.316640502095751,171.787,1600.4777219335228,IDA1_VAS_CCGT_D_UP_40
Low RES,IDA1,DKL_ST_H,40,sell,14.941293917702334,171.787,2566.7200582403307,IDA1_DKL_ST_H_UP_40
Low RES,IDA1,VAS_GT_D,40,sell,1.577136580201913,171.787,270.93156170314603,IDA1_VAS_GT_D_UP_40
Low RES,IDA1,IND,41,buy,3.673385755250439,171.787,-631.0399187372072,IDA1_IND_41
Low RES,IDA1,COM,41,buy,2.7833780660493295,171.787,-478.14816783241616,IDA1_COM_41
Low RES,IDA1,RESI,41,buy,11.132151878700233,171.787,-1912.358974786277,IDA1_RESI_41
Low RES,IDA1,W_C,41,sell,0.0818576688125,171.787,14.06208335229294,IDA1_W_C_41
Low RES,IDA1,W_A,41,sell,0.08185766718749998,171.787,14.06208307313906,IDA1_W_A_41
Low RES,IDA1,VAS_CCGT_D,41,sell,6.265109415570152,171.787,1076.2643511725498,IDA1_VAS_CCGT_D_UP_41
Low RES,IDA1,DKL_ST_H,41,sell,10.094554297474234,171.787,1734.1131991002064,IDA1_DKL_ST_H_UP_41
Low RES,IDA1,VAS_GT_D,41,sell,1.0655362869556138,171.787,183.04528212724404,IDA1_VAS_GT_D_UP_41
Low RES,IDA1,IND,42,buy,3.673385900907438,171.787,-631.0399437591861,IDA1_IND_42
Low RES,IDA1,COM,42,buy,2.581753451855663,171.787,-443.5116802339288,IDA1_COM_42
Low RES,IDA1,RESI,42,buy,11.333777047236897,171.787,-1946.995557613685,IDA1_RESI_42
Low RES,IDA1,W_C,42,sell,0.0818576688125,171.787,14.06208335229294,IDA1_W_C_42
Low RES,IDA1,W_A,42,sell,0.08185766718749998,171.787,14.06208307313906,IDA1_W_A_42
Low RES,IDA1,VAS_CCGT_D,42,sell,6.265109775113195,171.787,1076.2644129373705,IDA1_VAS_CCGT_D_UP_42
Low RES,IDA1,DKL_ST_H,42,sell,10.094554876782036,171.787,1734.1132986177556,IDA1_DKL_ST_H_UP_42
Low RES,IDA1,VAS_GT_D,42,sell,1.0655363481047704,171.787,183.0452926318742,IDA1_VAS_GT_D_UP_42
Low RES,IDA1,IND,43,buy,2.61884013037841,171.787,-449.8826894773159,IDA1_IND_43
Low RES,IDA1,COM,43,buy,1.6853345655611618,171.787,-289.5185690140553,IDA1_COM_43
Low RES,IDA1,RESI,43,buy,7.85984560406043,171.787,-1350.219296784729,IDA1_RESI_43
Low RES,IDA1,W_C,43,sell,0.23665783995000003,171.787,40.65474035149066,IDA1_W_C_43
Low RES,IDA1,W_A,43,sell,0.23665784004999998,171.787,40.65474036866935,IDA1_W_A_43
Low RES,IDA1,VAS_CCGT_D,43,sell,4.456101473264246,171.787,765.5003037876451,IDA1_VAS_CCGT_D_UP_43
Low RES,IDA1,DKL_ST_H,43,sell,6.5438624864946515,171.787,1124.1505049674568,IDA1_DKL_ST_H_UP_43
Low RES,IDA1,VAS_GT_D,43,sell,0.6907410402411021,171.787,118.6603310798982,IDA1_VAS_GT_D_UP_43
Low RES,IDA1,IND,44,buy,2.618839272076871,171.787,-449.8825420322695,IDA1_IND_44
Low RES,IDA1,COM,44,buy,1.6471704470562138,171.787,-282.9624695884458,IDA1_COM_44
Low RES,IDA1,RESI,44,buy,7.898006580866915,171.787,-1356.7748565073848,IDA1_RESI_44
Low RES,IDA1,W_C,44,sell,0.23665783995000003,171.787,40.65474035149066,IDA1_W_C_44
Low RES,IDA1,W_A,44,sell,0.23665784004999998,171.787,40.65474036866935,IDA1_W_A_44
Low RES,IDA1,VAS_CCGT_D,44,sell,4.45609994859949,171.787,765.5000418700606,IDA1_VAS_CCGT_D_UP_44
Low RES,IDA1,DKL_ST_H,44,sell,6.543860247497949,171.787,1124.1501203369303,IDA1_DKL_ST_H_UP_44
Low RES,IDA1,VAS_GT_D,44,sell,0.6907408039025613,171.787,118.66029048000931,IDA1_VAS_GT_D_UP_44
Low RES,IDA1,IND,45,buy,1.9597474076730106,171.787,-336.65912792192347,IDA1_IND_45
Low RES,IDA1,COM,45,buy,1.1310705626313926,171.787,-194.30321874275904,IDA1_COM_45
Low RES,IDA1,RESI,45,buy,5.406589329695597,171.787,-928.7817611804176,IDA1_RESI_45
Low RES,IDA1,W_C,45,sell,0.32905161899999996,171.787,56.52679047315299,IDA1_W_C_45
Low RES,IDA1,W_A,45,sell,0.329051621,171.787,56.52679081672701,IDA1_W_A_45
